study_programme_name,hogeschool,study_programme_type,study_programme_location,study_programme_language,study_programme_length,text
software development,Hogeschool Rotterdam,AD,Rotterdam,Nederlands,2 jaar,"Wil jij je ontwikkelen tot professional op het gebied van software development en leren hoe jij meerwaarde kunt leveren aan organisaties in dit dynamische vakgebied? Tijdens de tweejarige Associate degree-opleiding Software Development ontwikkel jij je tot de software professional van nu Ã©n de toekomst. De opleiding vergroot jouw kennis, vaardigheden en inzichten over de inzet van bestaande en toekomstige softwaretoepassingen. Je leert hoe problemen in applicaties aangepakt worden en je draagt bij aan het toegankelijk maken van systemen met front-end-oplossingen. Tijdens de opleiding word je uitgedaagd om out of the box te denken en uitdagingen aan te gaan, en kun je zelf de keuze maken wat voor developer je wilt worden. Je leert zelfstandig en proactief te functioneren binnen een team en ontwikkelt vaardigheden om jouw IT-kennis en ideeÃ«n over te dragen aan collegaâ€™s en klanten. Software development is een dynamisch vakgebied. De kennis en vaardigheden die je opdoet tijdens je colleges, projecten en praktijkopdrachten sluiten nauw aan op de ontwikkelingen in het vak. Je maakt jezelf diverse programmeertalen eigen en leert deze op de juiste manier toe te passen. Daarnaast leer je hoe je advies uitbrengt over de toekomstige inzet en impact van IT binnen een organisatie en werk je aan jouw professionele vorming. Tijdens de studie leer je naast programmeren ook hoe je jezelf kan verbeteren. Dit doe je door retrospectives te houden. Zo kom je er samen met je docenten achter waar je nog kan groeien en waar je al goed bezig bent. Op deze manier kun je gericht werken aan bepaalde skills. Dit zorgt er ook voor dat je anderen kan helpen te groeien en zo verder te komen. Daarnaast word je geholpen bij het leren om te leren. Dit klinkt misschien gek maar iedereen leert anders en het is belangrijk dat je een leven lang blijft ontwikkelen. Hier ga je dus mee aan de slag om jou te vormen tot een IT-professional waar het bedrijfsleven om staat te springen."
engineering,Hogeschool Rotterdam,AD,Rotterdam,Nederlands,2 jaar,"Wil jij je graag verder ontwikkelen tot een technisch professional op hbo-niveau? Met de tweejarige Associate degree-opleiding Engineering kun je aan de slag binnen de werktuigbouwkunde. Na het eerste jaar maak je bij Ad Engineering een keuze voor de richting Engineering (mechatronica en constructie) of Maintenance & Mechanics (energie en onderhoud). Er bestaat een grote en groeiende behoefte aan technici die slimme producten kunnen ontwerpen en fabriceren, of die productieprocessen overzien en kunnen verbeteren. Bij Ad Engineering verdiep en verbreed je in twee jaar tijd jouw technische kennis, vaardigheden en inzichten op het gebied van de Product Life Cycle. Je volgt de opleiding in een technische en dynamische omgeving. Het praktijkgedeelte vindt voor de voltijdstudenten plaats op de RDM-campus, waar je samenwerkt met studenten van het Techniek College Rotterdam (TCR) aan complexe vraagstukken van echte opdrachtgevers. Deze tweejarige hbo-opleiding sluit aan bij de eisen en wensen vanuit het bedrijfsleven. Je kansen op de arbeidsmarkt zijn dus groot."
integraal bouwmanagement,Hogeschool Rotterdam,AD,Dordrecht,Nederlands,2 jaar,"Gaat jouw hart sneller kloppen van vraagstukken rond klimaatverandering, energietransitie en circulaire economie? Wil je graag projecten aansturen? Ben je geÃ¯nteresseerd in bouwprojecten? Kies dan voor de Associate degree opleiding Integraal Bouwmanagement van Dordrecht Academy. In de regio Drechtsteden zijn veel bedrijven in de bouw, waterbouw en civiele techniek gevestigd. Zij werken aan projecten die niet alleen technisch goed in elkaar moeten zitten, maar ook veilig, kostendekkend en milieubewust uitgevoerd moeten worden. Integraal bouwmanagement is nodig om aan alle eisen te voldoen. Werkgevers in de Drechtsteden zitten te springen op hbo-opgeleide medewerkers. Zet jij straks de innovatie in de Drechtsteden in gang? Na je afstuderen kun je aan de slag in vele technische beroepen in de bouw, civiele techniek of waterbouw, zoals uitvoerder, (assistent)projectleider, technisch ontwerper, BIM-modelleur, bestekschrijver, bestekdeskundige, calculator, kostendeskundige, tenderengineer en werkvoorbereider."
information security,Hogeschool Rotterdam,AD,Rotterdam,Nederlands,2 jaar,"Wil jij een bijdrage leveren aan een veiliger digitaal Nederland? Bij de Ad Information Security word je opgeleid om het veilig werken met informatie binnen een organisatie te stimuleren. Wil je graag een bijdrage leveren aan een veiliger digitaal Nederland? Deze tweejarige Associate degree-opleiding verbreedt je kennis, vaardigheden en inzichten op het gebied van informatiebeveiliging. Je leert dreigingsanalyses te maken en deze te vertalen naar risicoâ€™s, je leert te denken als een aanvaller en onderzoekt welke eisen er zijn vanuit wet- en regelgeving. Daarnaast leer je hoe je de risicoâ€™s kunt verkleinen met behulp van organisatorische, menselijke en IT-maatregelen. Je wordt hierdoor een verbinder die bruggen weet te slaan tussen de werkvloer, ICT en het management, om de organisatie weerbaarder te maken tegen cybercrime. Bij de Ad-opleiding Information Security volg je drie dagen in de week lessen en moet je rekening houden met een totale studiebelasting van ongeveer 40 uur per week. Je wordt opgeleid tot Junior Information Security Officer, die ondersteunt bij het opstellen en uitvoeren van het informatiebeveiligingsbeleid en het borgen van de beschikbaarheid, integriteit en vertrouwelijkheid van informatie binnen grote en kleine organisaties. "
archeologie,Saxion,B,Deventer,Nederlands,4 jaar,"Ben je gek op geschiedenis en zoek je graag naar sporen uit het verleden? Bij de bachelor Archeologie zit je dan goed. Een opleiding voor nieuwsgierige en onderzoekende mensen! Er is veel afwisseling: van buiten in de klei tot het catalogiseren van vondsten, en van werken met moderne digitale technieken tot het organiseren van opgravingen."
technische natuurkunde,Saxion,B,Enschede,Nederlands,4 jaar,"Vind jij het leuk om proeven te doen en door te rekenen (met computers) aan allerlei natuurkundige verschijnselen? Bijvoorbeeld met licht, materie en straling? Dan is de opleiding Technische Natuurkunde echt wat voor jou. Na de opleiding bedenk jij tal van nieuwe toepassingen op het gebied van natuur-techniek."
technische informatica,Saxion,B,Enschede,Nederlands,4 jaar,"Bedenk en programmeer jij straks systemen, zoals een robotgrasmaaier, slimme thermostaat, robots of zelfsturende drones? Bij de hbo-opleiding Technische Informatica van Saxion werk je aan de nieuwste oplossingen."
technische bedrijfskunde,Saxion,B,"Enschede, Deventer",Nederlands,4 jaar,"Hoe kun je een bedrijf beter laten presteren? Als technisch bedrijfskundige kijk jij hoe een bedrijf in elkaar steekt, welke activiteiten ze uitvoeren en hoe ze die beter op elkaar kunnen afstemmen. Het kan altijd slimmer, duurzamer en beter. Jij bent daarvoor dÃ© technisch adviseur! Bij hbo Technische Bedrijfskunde leer jij het!"
ruimtelijke ontwikkeling,Saxion,B,Deventer,Nederlands,4 jaar,"De wereld om ons heen verandert in een razendsnel tempo. Van AI tot duurzame energie en vernieuwende werkmethoden, alles transformeert. En die veranderingen zijn overal merkbaar. Wij streven ernaar dat jij prettig kunt wonen, waar je ook bent - in steden, dorpen of landelijke gebieden. Maar we willen ook ruimte bieden aan bedrijven. Wij zijn gisteren al begonnen, want morgen is het te laat. Bij onze hbo-opleiding Ruimtelijke Ontwikkeling ben jij de expert van de toekomst van ons land. Hier krijg je de kans om Ã©Ã©n van de drie interessante studieroutes te kiezen."
mechatronica,Saxion,B,Enschede,Nederlands,4 jaar,"Hoe zet je robots in bij operaties? En hoe zorg je ervoor dat ze iets heel precies op de plek kunnen leggen? Je leert het bij de hbo-opleiding Mechatronica van Saxion. Je gaat op ontdekkingstocht in de wereld van robots, slimme hulpmiddelen en innovatieve machines."
industrieel product ontwerpen,Saxion,B,Enschede,Nederlands,4 jaar,"Van scheerapparaat tot e-bike en van orthese tot medisch apparaat: er zit een ontwerpproces achter elk product. Bij Industrieel Product Ontwerpen (IPO) leer je hoe je een duurzaam, aantrekkelijk en gebruiksvriendelijk product ontwerpt, dat voldoet aan de eisen en wensen van de gebruiker."
hbo-ict,Saxion,B,"Enschede, Deventer",Nederlands,4 jaar,"ICT is niet meer weg te denken uit organisaties Ã©n ons leven. De benodigde skills zijn erg gevarieerd. Het beroep gaat over het bouwen van software, het beheren Ã©n beveiligen van computernetwerken en het verbeteren van bedrijfsprocessen met behulp van data. Als je het leuk vindt om te werken aan intelligente oplossingen om bijvoorbeeld cybercrime tegen te gaan, het milieu te beschermen door middel van een slimme (mobiele) app of een buurt veiliger te maken door het toepassen van AI op data; dan zit je bij onze bachelor HBO-ICT op de goede plek."
forensisch onderzoek,Saxion,B,Enschede,Nederlands,4 jaar,"Betreed de intrigerende wereld van forensisch onderzoek bij de hbo-opleiding Forensisch Onderzoek! Wij zijn niet alleen de mannen en vrouwen in de witten pakken op een plaats delict. Wij zijn ook de onderzoekers van ongevallen, branden en fraudezaken We zijn de onderzoekers die innovatieve oplossingen verzinnen en daarmee bijdragen aan een veiligere wereld. We leren je geavanceerde technieken om sporen te analyseren. Samen lossen we complexe zaken op!"
fashion & textile technologies,Saxion,B,Enschede,"Nederlands, Engels",4 jaar,"Ontdek de toekomst van textiel met onze opleiding Fashion & Textile Technologies. Leer duurzame materialen kennen, creÃ«er met grenzeloze creativiteit en begrijp de gehele supply chain. Verken circulariteit en word een pionier in het verminderen van de ecologische voetafdruk van de industrie. Bereid je voor op een carriÃ¨re waarin je impact kunt maken en de wereld van textiel transformeert. Word een visionair en geef vorm aan de toekomst van deze opwindende en dynamische industrie."
elektrotechniek,Saxion,B,Enschede,Nederlands,4 jaar,"Bedenk jij na de opleiding Elektrotechniek elektrotechnische oplossingen voor de energietransitie, innovatieve elektronische apparaten die het leven beter maken of slimme software oplossingen voor alledaagse problemen? En wat te denken van een zelfsturende zonneauto? Met de hbo-opleiding Elektrotechniek ligt de wereld aan je voeten!"
creative media and game technologies,Saxion,B,Enschede,Engels,4 jaar,"Immersieve games, interactieve verhalen en virtual reality-ervaringen hebben veel gemeen. Ze worden allemaal gemaakt door teams die verbluffende visuals, geavanceerde technologieÃ«n en boeiende ontwerpen combineren. Creative Media and Game Technologies (CMGT) biedt je precies deze magische combinatie."
civiele techniek,Saxion,B,Enschede,Nederlands,4 jaar,"Kies jij voor de bachelor Civiele Techniek? Bouw mee aan morgen! Ontwerp nieuwe oplossingen voor de grote maatschappelijke vraagstukken waar we voor staan binnen de grond-, weg-, en waterbouw. Draag jouw steentje bij aan oplossingen voor extreme droogte, klimaatveranderingen, overstromingen en duurzaamheid als het gaat om bijvoorbeeld havens, rivieren, kades, (spoor)wegen, sluizen en bruggen. Word een creatieve civiele professional en maak het verschil."
chemische technologie,Saxion,B,Enschede,Nederlands,4 jaar,"Hoe draag jij je steentje bij aan een betere toekomst? Tijdens de studie Chemische Technologie ben je bezig processen innovatief en duurzaam te maken. Met je interesse in scheikunde, natuurkunde, duurzaamheid en technologie ben jij de spin in het web bij nieuwe onderzoeken en innovaties. Je werkt bijvoorbeeld aan projecten op het gebied van duurzame energie en recycling. Hbo Chemische Technologie geeft je de mogelijkheid tot veel verschillende banen."
chemie,Saxion,B,"Enschede, Deventer",Nederlands,4 jaar,"Vind je scheikunde leuk en wil je bijdragen aan een duurzame toekomst? Dan is de hbo-opleiding Chemie van Saxion de perfecte keuze voor jou. Je leert naast de fundamentele principes van chemie hoe je deze kennis omzet in innovatieve oplossingen voor een betere wereld. Denk dan aan de creatie van milieuvriendelijke materialen, nieuwe medicijnen of de optimalisatie van energiebronnen. Jij leert het verschil te maken."
bouwkunde,Saxion,B,Enschede,Nederlands,4 jaar,"Bouw mee aan morgen! Ontwerp nieuwe gebouwen, transformeer of renoveer bestaande bouw of ga aan de slag met een herbestemmingsopgave. Draag jouw steentje bij aan klimaatadaptie, circulariteit, energietransitie en de bouwopgave. Word een bouwprofessional en maak het verschil!"
biologie en medisch laboratoriumonderzoek,Saxion,B,"Enschede, Deventer",Nederlands,4 jaar,Ben je benieuwd hoe je kanker onderzoekt of hoe bacteriÃ«n resistent worden tegen antibiotica? Je leert het bij de opleiding Biologie en Medisch Laboratoriumonderzoek. Maar er is meer: ontdek bijvoorbeeld hoe je onze voeding verbetert of een nieuwe lab-on-a-chip-methode ontwikkelt. Boeiend dus. Word medisch laborant!
werktuigbouwkunde,Saxion,B,Enschede,Nederlands,4 jaar,"Bij de opleiding Werktuigbouwkunde (WB) leer je alles over het ontwerpen, doorrekenen, produceren en technisch verbeteren van producten, machines en constructies. Het gaat er hierbij om dat je een vraag of een probleem van een klant kan vertalen naar een technische oplossing. Hiervoor maak je onder andere gebruik van 3D-teken- en simulatiepakketten."
applied nanotechnology,Saxion,M,Enschede,Engels,2 jaar,"De masteropleiding Applied Nanotechnology is uniek in Nederland. Het meest onderscheidende kenmerk is de focus op de ontwikkeling van innovatieve, op micro- en nanotechnologie gebaseerde producten en toepassingen. De fusie van elementen uit de biologie, chemie, elektrotechniek en natuurkunde resulteert in nanotechnologische materialen en apparaten met ongekende eigenschappen. De master Nanotechnology start pas in september en wordt volledig in het Engels gegeven."
robotics systems engineering,Saxion,M,Enschede,Engels,1.5 jaar,"A brand new programme for game changers in the field of robotics! In this new masterâ€™s programme you will learn what it takes to develop robotic systems such as autonomous robots and smart industrial systems. The programme combines hands-on experience in systems engineering tools and methodology with state of the art robotics. As a professional masterâ€™s programme, we focus on the practical application of the latest technological development."
master of urban and area development (joint degree),Saxion,M,Utrecht,Nederlands,2 jaar,"De Master of Urban & Area Development (MUAD) is een tweejarige (deeltijd-)masteropleiding, ontwikkeld door Hogeschool Utrecht en Saxion. Ervaren docenten en onderzoekers van deze instellingen verzorgen het onderwijs. Deelnemers van de masteropleiding MUAD zijn professionals uit het werkveld, werkzaam bij gemeenten, provincies, woningcorporaties, projectontwikkelaars, ontwikkelende bouwers, advies-, ingenieurs- en architectenbureaus, financiÃ«le instellingen en zelfstandigen. MUAD benadert het werkveld vanuit al deze verschillende invalshoeken bij complexe transformatieprocessen van bestaand stedelijk gebied."
innovative textile development,Saxion,M,Enschede,Engels,1.5 jaar,De Master in Innovative Textile Development leidt je op tot expert in textielinnovatie en na je afstuderen heb je een Master of Science-diploma. Uniek is de focus op innovatie in textiel in de breedste zin van het woord: zowel technisch textiel als textiel voor kleding. Hiermee biedt het een uniek masterprogramma in Nederland en West-Europa. Het geeft een uitstekende springplank naar de internationale textielmarkt.
ict: software engineering,Saxion,M,Deventer,Engels,1 jaar,"Word een toonaangevende softwarespecialist die complexe softwaregerelateerde problemen van ontwerp tot realisatie en beheer kan aanpakken. Het programma sluit nauw aan bij de praktijk, want je werkt direct samen met het werkveld. Innovatieve en disruptieve technologieÃ«n vragen om mensen zoals jij om ze naar een hoger niveau te tillen."
engineering,Saxion,AD,Enschede,Nederlands,2 jaar,"De ontwikkelingen binnen de technische sector gaan snel. TechnologieÃ«n integreren waardoor de complexiteit toeneemt. Dit vraagt om meer hoogopgeleide technici. De Associate Degree Engineering geeft een brede technische basis om complexere problemen op te kunnen lossen of daar een bijdrage aan te leveren. Je bent in staat om op inhoud te communiceren met specialisten, weet wat er speelt in de operatie. Je bent de schakel tussen productie en engineering. Start je in september 2024? Dan kun je na het afronden van je associate degree, in twee jaar de bachelor Elektrotechniek, Mechatronica of Werktuigbouwkunde behalen."
software development,Saxion,AD,"Enschede, Deventer",Engels,2 jaar,"Als softwareontwikkelaar werk je in een team om applicaties te ontwerpen, implementeren en testen. De basis van het beroep is programmeren, dus daar legt de opleiding veel nadruk op. Je leert dit in het eerste jaar door hÃ©Ã©l veel te oefenen met uitdagende opdrachten die je individueel maakt. Dit doe je op school, in onze gezellige kantoortuin, waar altijd hulp beschikbaar is. In het tweede jaar draai je mee in echte projecten."
bouwkunde,Saxion,AD,Enschede,Nederlands,2 jaar,"Werk je al enkele jaren in een bouwgerelateerde omgeving en heb je iets extraâ€™s nodig om je verder te ontwikkelen? Dan is de Ad bouwkunde iets voor jou! De opleiding richt zich op actuele thema's zoals samenwerken aan bouwprojecten door middel van BIM en het (her)ontwerpen van duurzame gebouwen. Ook het optimaliseren van bouwprocessen is een belangrijke pijler in de opleiding. Bij succesvol afronden van de opleiding kun je binnen 2 tot 2,5 jaar een bachelortitel behalen."
biologie en medisch laboratoriumonderzoek,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,"Wat is de oorzaak van leukemie, allergie of dementie? Hoe ontdek je met moderne DNA- en eiwittechnieken afwijkingen die een ziekte kunnen verklaren? Hoe verbeter je een vaccin tegen griep, ebola of COVID om een epidemie te voorkomen? Hoe kunnen we medisch onderzoek zo uitvoeren dat er minder proefdieren nodig zijn? En hoe verwerk je de enorme hoeveelheid data die biologische experimenten kunnen opleveren? Maakt dit jou nieuwsgierig? Dan is de hbo-opleiding Biologie en Medisch Laboratoriumonderzoek (Life Sciences, BML) iets voor jou! Tijdens de opleiding Biologie en Medisch Laboratoriumonderzoek (Life Sciences) ben je met je hoofd Ã©n met je handen bezig in onze moderne laboratoria. Je verdiept je in onderzoek dat grote gevolgen kan hebben voor de gezondheid van mensen. Of je levert een bijdrage aan de ontwikkeling van duurzame en gezonde voeding. Je bekwaamt je daarbij in geavanceerde laboratoriumtechnieken en je leert alles over onderzoeksmethoden en de verschillende apparaten die je daarvoor gebruikt. Daarnaast leer je hoe je resultaten van je experimenten analyseert en daarover rapporteert. Soms werk je daarbij individueel maar vaak samen, met andere studenten, docenten en onderzoekers uit het werkveld."
built environment,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,"Ben jij klaar om te bouwen aan de steden van de toekomst? De steden barsten uit hun voegen. Hoe gaan we daar als samenleving mee om? En wat betekent dit voor ons energiegebruik en het klimaat? Kortom: duurzame steden en gebouwen zijn een absolute noodzaak. We hebben daarom slimme, creatieve denkers met technische skills nodig. Bij Built Environment leer je er alles over. Hoe maak je buurten en gebouwen waar het fijn wonen en werken is? In steden is meestal niet veel ruimte. Je moet kunnen werken met wat er is. Een 'slimme stad en een slim gebouw' maken dus. Wat is waar nodig? Welke materialen gebruik je? Hoe zorg je voor genoeg groen? Wil jij bijdragen aan een oplossing voor vragen over architectuur, bouwkunde, stedenbouw, digitaal ontwerpen of ruimtelijke ordening? Dan is Built Environment iets voor jou."
chemie,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,Is scheikunde je favoriete vak en doe je graag onderzoek naar moleculen en kleine deeltjes? Wil je werken in een groot laboratorium met state-of-the-art-apparatuur? Ben je geÃ¯nteresseerd in duurzaamheid? Dan is de voltijd hbo-opleiding Chemie echt iets voor jou; in de eerste lesweek start je studie al in het laboratorium.
chemische technologie,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,"Wil je bijdragen aan het gebruik van hernieuwbare grondstoffen? Hou jij van technologie, rekenen en scheikunde? Gaat je hart sneller kloppen van het ontwikkelen en invoeren van nieuwe technieken in het bedrijfsleven en de industrie? En wil je vanaf dag 1 experimenteren in ons moderne lab? Dan is de hbo-opleiding Chemische Technologie iets voor jou. Tijdens deze praktijkgerichte opleiding ontwerp en verbeter je duurzame productieprocessen en onderzoek je hoe de techniek efficiÃ«nter en milieuvriendelijker kan. Hierbij denk je in grote massaâ€™s: geen milliliters maar liters en geen kiloâ€™s maar tonnen! Je werkt vanaf de start van je studie meteen al samen met het werkveld. Denk aan projecten voor bedrijven als Waternet, Heineken en Friesland Campina. Je onderzoekt bijvoorbeeld hoe je drinkwater verbetert of hoe je productieprocessen duurzamer inricht. Omdat chemische technologie bij veel bedrijven een rol inneemt, kun je je in allerlei richtingen ontwikkelen: van schoon water tot geneesmiddelen en van voeding, bier of vaccinproductie tot duurzaam asfalt."
communication and multimedia design,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,"Video's op Youtube, billboards op straat of een handige app op je smartphone... iedere dag zie je honderden voorbeelden van creatieve (digitale) ontwerpen gemaakt door innovatieve ontwerpers. Leer jij het beste door het maken van ontwerpen en durf je te leren door fouten te maken? Schrijf je dan in voor de hbo-opleiding Communication and Multimedia Design (CMD). Vanaf jaar 1 werk je al aan mooie projecten voor echte opdrachtgevers. Zo bepaal je, binnen kaders,  wat je wilt leren en ontdek je wat voor CMDâ€™er jij bent."
elektrotechniek,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,"Wil jij een technische bijdrage leveren aan het oplossen van de vraagstukken waar we als samenleving voor staan? Ben je creatief, heb je analytisch denkvermogen, ben je een echte bouwer? Dan is de kans groot dat de studie Electrical Engineering (Elektrotechniek) bij je past. Vanaf dag Ã©Ã©n ben je actief in uitdagende projecten, waarbij de theorie wordt aangeboden die op dat moment nodig is. In onze moderne labs bouw je aan elektronische schakelingen, programmeer je microcontrollers, en voer je tests en metingen uit aan jouw creaties. "
hbo-ict,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,"Een slimme app tegen voedselverspilling ontwikkelen, cybercrime tegengaan door betere beveiliging, een knuffelrobot maken die kleuters helpt hun hart te luchten: zomaar drie uitdagingen van een ICT-specialist. Bij de hbo-opleiding ICT werk je in kleine teams aan slimme Ã©chte ICT-oplossingen voor problemen waar bedrijven mee te maken hebben. Ga aan de slag binnen de ICT wereld."
technische bedrijfskunde,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,"Bedenk jij graag oplossingen voor technische problemen? Dan is de hbo-opleiding Technische Bedrijfskunde (TBK) iets voor jou! Een brede opleiding waarmee je alle kanten op kan: manage bijvoorbeeld de productie van Douwe Egberts of geef advies over duurzame innovaties bij de NS. Leer hoe je de manier van werken in de productie en logistiek van een bedrijf verbetert. En hoe je met techniek de wereld een beetje mooier maakt. Kan een proces efficiÃ«nter, goedkoper Ã©n duurzamer? Jij weet hoe je dat voor elkaar krijgt. Techniek speelt een steeds belangrijkere rol in ons leven en is hard nodig om grote uitdagingen op te lossen. Hoe verduurzamen we bijvoorbeeld de productie van kleding? Hoe kun je de gezondheidszorg innoveren met 3D-printen? En hoe bouw je een klimaatneutraal huis? Tijdens de hbo-opleiding Technische Bedrijfskunde leer jij oplossingen te bedenken voor dit soort technische uitdagingen. Je leert bedrijfsprocessen beschrijven en analyseren. En vervolgens hoe je advies uitbrengt over hoe een proces beter kan. Het toffe is: je bedenkt het niet alleen, maar voert het ook uit. Zo maak je bijvoorbeeld prototypes en draag je ICT-oplossingen aan. Er is niet voor niets enorm veel vraag naar technische bedrijfskundigen, dus reken maar op hoge baankansen en een mooi salaris."
werktuigbouwkunde,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,"Ben jij nieuwsgierig hoe dingen werken en vind je het leuk om ze zelf te maken? Zet de 3D-printer aan en print je eigen idee. Als werktuigbouwkundige bedenk en ontwerp je praktische oplossingen voor technische problemen. Van een klein apparaat dat medicijnen onder de huid afgeeft, tot e-bikes en een stoomturbine in een energiecentrale. De hbo-opleiding Werktuigbouwkunde bereidt je hierop voor. Ontdek het zelf, techniek zit in alles om je heen. Vanaf de start ga je met andere studenten en bedrijven aan de slag om de theorie te koppelen aan de praktijk. Als een heuse mechanical engineer werk je in onze geavanceerde labs aan mooie projecten om iets bijzonders te creÃ«ren. Denk aan het bouwen van een door de mens aangedreven koelmachine of een drone die pakketjes bezorgt. Jij bedenkt de oplossingen die morgen nodig zijn!"
human-centered artificial intelligence,Hogeschool Utrecht,M,Utrecht,Nederlands,1 jaar,"Artificial Intelligence (AI) is niet meer weg te denken uit ons leven. We gebruiken ChatGPT als studiehulp en laten onze smartphone de kortste route wijzen, terwijl gezichtsherkenning dat leuke festival veiliger maakt. In het ziekenhuis redt AI mensen door ernstige ziekten eerder te diagnosticeren. Kunstmatige intelligentie heeft de potentie de wereld ten goede te veranderen door oplossingen te bieden voor grote problemen op het gebied van klimaat, energie, logistiek en werkgelegenheid. Mits op de juiste manier toegepast, want anders brengt AI ook risicoâ€™s met zich mee. Je doet in deze master kennis op over de technische (o.a. datascience, machine learning en deep learning) en maatschappelijke aspecten van AI (denk aan: ethiek, privacy, uitlegbaarheid van systemen en AI-wetgeving). Maar je kunt kiezen welke themaâ€™s je uitdiept binnen je projecten. Wil je je specialiseren in de nieuwste AI-technieken of wil je juist in de grote sociaalmaatschappelijke themaâ€™s duiken? Ons onderwijssysteem en persoonlijke begeleiding geven je alle ruimte te ontdekken wat bij jou past."
master of urban and area development (joint degree),Hogeschool Utrecht,M,Utrecht,Nederlands,2 jaar,"Houd jij je bezig met stedelijke vernieuwing en gebieds-ontwikkeling? Wil jij je inhoudelijk verdiepen en verbreden? En je vaardigheden verder ontwikkelen? Dan is de Master of Urban and Area Development (MUAD) de opleiding voor jou. Na deze master kun jij de complexe veranderprocessen in steden begeleiden en leiden. Het programma van de tweejarige opleiding Master of Urban and Area Development bestaat uit drie masterclasses met een eigen thema. Dit zijn inhoudelijke themaâ€™s zoals gebiedsontwikkeling met gebruik van duurzame technische oplossingen, maar ook procesmatige themaâ€™s als agendavorming, ontsluiting en verwerking van data, samenwerking en analyse. Een internationaal praktijkproject maakt onderdeel uit van het programma. De master wordt afgesloten met een masterproef. Daarna kun je versneld doorstromen naar leidinggevende functies en seniorniveau."
next level engineering,Hogeschool Utrecht,M,Utrecht,Engels,1 jaar,"Als jij een innovatieve technische bachelorstudent bent die op zoek is naar een uitdaging, dan is ons eenjarige Master Next Level Engineering (MNLE) programma een goede match! De MNLE zal je uitrusten om te werken met een systeem- en dataperspectief door nieuwe technologieÃ«n of methodologieÃ«n in te bedden in bedrijven en organisaties die werken aan zinvolle verandering met echte impact. De opdrachten zijn projectmatig en je werkt samen in leerteams. De MNLE is een programma voor ambitieuze studenten. Je kunt rekenen op een studiebelasting van minstens 40 uur per week. Om de master succesvol af te ronden, is het noodzakelijk dat je het hoge tempo van dit programma kunt bijhouden. Je werkt in teams, met een intensieve samenwerking tussen studenten en docenten. Je werkt allemaal aan hetzelfde doel: een succes maken van je masteropleiding en jezelf optimaal ontwikkelen."
bouwmanagement,Hogeschool Utrecht,AD,Utrecht,Nederlands,2 jaar,Heb jij altijd al willen weten hoe een complex bouwproject wordt gerealiseerd? Wil je leren om met behulp van digitale tools 3D-modellen te ontwerpen en als spin in het web bouwprocessen aan te sturen? Zoek je een praktijkgerichte opleiding waarmee je als BIM-modelleur of werkvoorbereider aan de slag kunt? Volg dan de Associate degree-opleiding Bouwmanagement. Leer hoe je een bouwproces van een woningbouwproject inricht en uitvoert. Werk tijdens je stage aan complexere en gevarieerde projecten. Je leert als BIM-modelleur hoe je een ontwerp uitwerkt met behulp van 3D-modellen en hoe je als werkvoorbereider een groot bouwproject uitvoert. Je doet alle vakkennis op Ã©n je wordt klaargestoomd voor het werkveld. Na deze tweejarige opleiding ontvang je het Associate Degree-diploma Bouwmanagement.
digitale techniek & media,Hogeschool Utrecht,AD,Utrecht,Nederlands,2 jaar,"Hou jij van digitale innovaties, nieuwe media & techniek? Lijkt het je leuk om interactieve video's te maken, evenementen te livestreamen of een podcast te maken? Wil je aan de slag met met beeld en concept met crossmediale producties en dit interactief te maken en verrijken met Augmented- en Virtual Reality? Dan is de Associate degree opleiding Digitale Techniek & Media iets voor jou! In de 2-jarige hbo-opleiding Digitale Techniek & Media leer je alles over het maken van digitale content voor Live TV, on demand- en streaming. Je werkt samen om media te ontwikkelen en te optimaliseren. Denk aan het voorbereiden, registreren, verwerken en distribueren van nieuwe media en het aanbieden van uitzendingen voor televisie- en radiostations, maar ook digitale innovaties en nieuwe media & techniek."
engineering,Hogeschool Utrecht,AD,Utrecht,Nederlands,2 jaar,"Een duurzame toekomst komt steeds dichterbij. Wil je daarbij helpen door bestaande duurzame oplossingen te verbeteren? Of wil je juist aan de slag met nieuwe duurzame innovaties? Misschien ben je meer het type dat een technisch project in goede banen leidt? Is het antwoord op een of meerdere van deze vragen 'ja', dan is de 2-jarige hbo-opleiding Engineering iets voor jou. Tijdens de Associate degree Engineering leer je de complexe systemen achter de energietransitie begrijpen, bedenken en bouwen. Verder ontwikkel je persoonlijke vaardigheden om na de opleiding als een echte verbinder aan de slag te gaan, bijvoorbeeld als projectmanager. De opleiding start breed georiÃ«nteerd en zorgt voor een basiskennis van engineering. Daarna kies je voor de afstudeerrichting Duurzame energiesystemen of IndustriÃ«le automatisering (smart industry)."
